datetime,open,high,low,close,volume
2014-01-09 07:10:00,1.35950,1.35980,1.35946,1.35978,201
2014-01-09 07:15:00,1.35981,1.35995,1.35954,1.35958,266
2014-01-09 07:20:00,1.35956,1.35968,1.35939,1.35958,205
2014-01-09 07:25:00,1.35956,1.35957,1.35941,1.35955,146
2014-01-09 07:30:00,1.35956,1.35972,1.35946,1.35948,140
2014-01-09 07:35:00,1.35950,1.35962,1.35940,1.35946,148
2014-01-09 07:40:00,1.35944,1.35951,1.35933,1.35950,152
2014-01-09 07:45:00,1.35952,1.35956,1.35936,1.35953,106
2014-01-09 07:50:00,1.35954,1.36007,1.35954,1.36004,209
2014-01-09 07:55:00,1.36004,1.36016,1.35982,1.36010,239
2014-01-09 08:00:00,1.36010,1.36026,1.36001,1.36001,239
2014-01-09 08:05:00,1.36001,1.36006,1.35975,1.35977,331
2014-01-09 08:10:00,1.35977,1.35998,1.35962,1.35976,148
2014-01-09 08:15:00,1.35976,1.35980,1.35931,1.35955,264
2014-01-09 08:20:00,1.35956,1.35988,1.35941,1.35975,341
2014-01-09 08:25:00,1.35977,1.36062,1.35968,1.36056,519
2014-01-09 08:30:00,1.36058,1.36076,1.36016,1.36056,475
2014-01-09 08:35:00,1.36056,1.36116,1.36054,1.36102,609
2014-01-09 08:40:00,1.36101,1.36121,1.36062,1.36096,493
2014-01-09 08:45:00,1.36094,1.36118,1.36074,1.36086,310
2014-01-09 08:50:00,1.36085,1.36085,1.36042,1.36054,272
2014-01-09 08:55:00,1.36053,1.36100,1.36053,1.36094,330
2014-01-09 09:00:00,1.36094,1.36132,1.36078,1.36132,334
2014-01-09 09:05:00,1.36132,1.36176,1.36130,1.36168,471
2014-01-09 09:10:00,1.36166,1.36200,1.36152,1.36176,437
2014-01-09 09:15:00,1.36174,1.36222,1.36164,1.36188,541
2014-01-09 09:20:00,1.36191,1.36206,1.36120,1.36126,451
2014-01-09 09:25:00,1.36126,1.36136,1.36106,1.36120,221
2014-01-09 09:30:00,1.36122,1.36150,1.36100,1.36102,304
2014-01-09 09:35:00,1.36100,1.36106,1.36074,1.36095,258
2014-01-09 09:40:00,1.36094,1.36106,1.36066,1.36074,251
2014-01-09 09:45:00,1.36074,1.36107,1.36066,1.36089,212
2014-01-09 09:50:00,1.36087,1.36088,1.36052,1.36074,196
2014-01-09 09:55:00,1.36077,1.36110,1.36072,1.36098,214
2014-01-09 10:00:00,1.36096,1.36154,1.36089,1.36148,416
2014-01-09 10:05:00,1.36148,1.36174,1.36103,1.36164,441
2014-01-09 10:10:00,1.36164,1.36164,1.36102,1.36116,267
2014-01-09 10:15:00,1.36120,1.36129,1.36072,1.36076,220
2014-01-09 10:20:00,1.36075,1.36081,1.36018,1.36042,285
2014-01-09 10:25:00,1.36042,1.36146,1.36025,1.36133,635
2014-01-09 10:30:00,1.36134,1.36134,1.36100,1.36110,221
2014-01-09 10:35:00,1.36110,1.36110,1.36076,1.36084,255
2014-01-09 10:40:00,1.36083,1.36094,1.36060,1.36084,275
2014-01-09 10:45:00,1.36084,1.36132,1.36050,1.36114,249
2014-01-09 10:50:00,1.36114,1.36141,1.36111,1.36140,201
2014-01-09 10:55:00,1.36140,1.36144,1.36064,1.36104,346
2014-01-09 11:00:00,1.36106,1.36146,1.36088,1.36132,368
2014-01-09 11:05:00,1.36130,1.36158,1.36120,1.36126,192
2014-01-09 11:10:00,1.36129,1.36136,1.36106,1.36121,181
2014-01-09 11:15:00,1.36122,1.36124,1.36070,1.36095,296
2014-01-09 11:20:00,1.36097,1.36097,1.36056,1.36072,224
2014-01-09 11:25:00,1.36072,1.36080,1.36022,1.36037,241
2014-01-09 11:30:00,1.36038,1.36072,1.36026,1.36040,228
2014-01-09 11:35:00,1.36040,1.36062,1.36038,1.36054,179
2014-01-09 11:40:00,1.36054,1.36062,1.36040,1.36051,186
2014-01-09 11:45:00,1.36050,1.36074,1.36048,1.36052,218
2014-01-09 11:50:00,1.36054,1.36058,1.36020,1.36031,251
2014-01-09 11:55:00,1.36031,1.36031,1.35998,1.36009,330
2014-01-09 12:00:00,1.36011,1.36036,1.35962,1.35974,628
2014-01-09 12:05:00,1.35972,1.36016,1.35968,1.35996,286
2014-01-09 12:10:00,1.35996,1.35998,1.35974,1.35992,203
2014-01-09 12:15:00,1.35993,1.36036,1.35990,1.36018,329
2014-01-09 12:20:00,1.36016,1.36084,1.36016,1.36058,409
2014-01-09 12:25:00,1.36058,1.36114,1.36041,1.36044,404
2014-01-09 12:30:00,1.36045,1.36119,1.36044,1.36084,276
2014-01-09 12:35:00,1.36084,1.36106,1.36036,1.36044,340
2014-01-09 12:40:00,1.36046,1.36059,1.36005,1.36012,462
2014-01-09 12:45:00,1.36014,1.36123,1.36014,1.36122,860
2014-01-09 12:50:00,1.36120,1.36165,1.36113,1.36161,508
2014-01-09 12:55:00,1.36160,1.36164,1.36098,1.36098,308
2014-01-09 13:00:00,1.36098,1.36131,1.36080,1.36130,301
2014-01-09 13:05:00,1.36132,1.36148,1.36072,1.36082,344
2014-01-09 13:10:00,1.36081,1.36134,1.36071,1.36130,353
2014-01-09 13:15:00,1.36130,1.36134,1.36094,1.36106,422
2014-01-09 13:20:00,1.36108,1.36304,1.36104,1.36302,1549
2014-01-09 13:25:00,1.36303,1.36334,1.36250,1.36268,961
2014-01-09 13:30:00,1.36267,1.36332,1.35994,1.36016,2472
2014-01-09 13:35:00,1.36018,1.36049,1.35859,1.35910,2763
2014-01-09 13:40:00,1.35910,1.35996,1.35790,1.35821,1900
2014-01-09 13:45:00,1.35822,1.35824,1.35527,1.35566,3069
2014-01-09 13:50:00,1.35565,1.35634,1.35484,1.35629,2249
2014-01-09 13:55:00,1.35630,1.35678,1.35545,1.35673,1365
2014-01-09 14:00:00,1.35672,1.35674,1.35560,1.35657,1519
2014-01-09 14:05:00,1.35658,1.35697,1.35593,1.35594,1092
2014-01-09 14:10:00,1.35592,1.35617,1.35493,1.35602,1741
2014-01-09 14:15:00,1.35600,1.35778,1.35540,1.35748,1765
2014-01-09 14:20:00,1.35748,1.35761,1.35650,1.35676,987
2014-01-09 14:25:00,1.35676,1.35758,1.35636,1.35742,943
2014-01-09 14:30:00,1.35744,1.35764,1.35700,1.35715,697
2014-01-09 14:35:00,1.35716,1.35830,1.35714,1.35742,1056
2014-01-09 14:40:00,1.35741,1.35784,1.35735,1.35778,485
2014-01-09 14:45:00,1.35780,1.35814,1.35754,1.35762,536
2014-01-09 14:50:00,1.35759,1.35774,1.35674,1.35712,606
2014-01-09 14:55:00,1.35712,1.35757,1.35685,1.35701,568
2014-01-09 15:00:00,1.35701,1.35766,1.35684,1.35712,636
2014-01-09 15:05:00,1.35712,1.35814,1.35710,1.35790,620
2014-01-09 15:10:00,1.35790,1.35887,1.35785,1.35832,991
2014-01-09 15:15:00,1.35834,1.35862,1.35790,1.35830,667
2014-01-09 15:20:00,1.35830,1.35940,1.35821,1.35894,858
2014-01-09 15:25:00,1.35896,1.35912,1.35876,1.35890,420
2014-01-09 15:30:00,1.35890,1.35956,1.35890,1.35922,667
2014-01-09 15:35:00,1.35920,1.35963,1.35911,1.35935,435
2014-01-09 15:40:00,1.35934,1.35956,1.35881,1.35884,526
2014-01-09 15:45:00,1.35886,1.35914,1.35808,1.35822,636
2014-01-09 15:50:00,1.35824,1.35854,1.35788,1.35810,499
2014-01-09 15:55:00,1.35810,1.35853,1.35797,1.35852,483
2014-01-09 16:00:00,1.35849,1.35866,1.35825,1.35850,508
2014-01-09 16:05:00,1.35850,1.35916,1.35848,1.35867,523
2014-01-09 16:10:00,1.35866,1.35895,1.35829,1.35876,535
2014-01-09 16:15:00,1.35874,1.35883,1.35840,1.35878,267
2014-01-09 16:20:00,1.35880,1.35894,1.35864,1.35892,288
2014-01-09 16:25:00,1.35892,1.35916,1.35884,1.35914,318
2014-01-09 16:30:00,1.35916,1.35934,1.35878,1.35881,433
2014-01-09 16:35:00,1.35883,1.35942,1.35876,1.35928,460
2014-01-09 16:40:00,1.35926,1.35938,1.35887,1.35925,300
2014-01-09 16:45:00,1.35925,1.35928,1.35894,1.35914,337
2014-01-09 16:50:00,1.35914,1.35936,1.35904,1.35914,202
2014-01-09 16:55:00,1.35914,1.35914,1.35886,1.35904,182
2014-01-09 17:00:00,1.35907,1.35934,1.35890,1.35900,238
2014-01-09 17:05:00,1.35901,1.35916,1.35894,1.35900,167
2014-01-09 17:10:00,1.35902,1.35955,1.35902,1.35952,226
2014-01-09 17:15:00,1.35954,1.35956,1.35905,1.35914,210
2014-01-09 17:20:00,1.35914,1.35926,1.35912,1.35918,142
2014-01-09 17:25:00,1.35917,1.35923,1.35876,1.35883,205
2014-01-09 17:30:00,1.35883,1.35903,1.35872,1.35898,145
2014-01-09 17:35:00,1.35899,1.35902,1.35856,1.35864,157
2014-01-09 17:40:00,1.35860,1.35864,1.35804,1.35853,290
2014-01-09 17:45:00,1.35852,1.35874,1.35842,1.35874,101
2014-01-09 17:50:00,1.35872,1.35876,1.35853,1.35853,112
2014-01-09 17:55:00,1.35854,1.35858,1.35823,1.35828,177
2014-01-09 18:00:00,1.35824,1.35856,1.35824,1.35847,189
2014-01-09 18:05:00,1.35848,1.35877,1.35848,1.35873,174
2014-01-09 18:10:00,1.35871,1.35886,1.35865,1.35866,99
2014-01-09 18:15:00,1.35867,1.35870,1.35848,1.35848,106
2014-01-09 18:20:00,1.35850,1.35859,1.35838,1.35850,134
2014-01-09 18:25:00,1.35850,1.35878,1.35850,1.35856,200
2014-01-09 18:30:00,1.35856,1.35876,1.35847,1.35847,86
2014-01-09 18:35:00,1.35848,1.35866,1.35846,1.35851,108
2014-01-09 18:40:00,1.35853,1.35876,1.35852,1.35866,91
2014-01-09 18:45:00,1.35866,1.35882,1.35863,1.35868,130
2014-01-09 18:50:00,1.35868,1.35868,1.35854,1.35858,55
2014-01-09 18:55:00,1.35861,1.35866,1.35854,1.35866,92
2014-01-09 19:00:00,1.35865,1.35884,1.35860,1.35880,73
2014-01-09 19:05:00,1.35880,1.35908,1.35880,1.35898,123
2014-01-09 19:10:00,1.35898,1.35908,1.35884,1.35894,69
2014-01-09 19:15:00,1.35894,1.35896,1.35853,1.35862,135
2014-01-09 19:20:00,1.35862,1.35881,1.35859,1.35874,121
2014-01-09 19:25:00,1.35874,1.35884,1.35872,1.35874,56
2014-01-09 19:30:00,1.35874,1.35874,1.35858,1.35863,136
2014-01-09 19:35:00,1.35863,1.35870,1.35848,1.35860,123
2014-01-09 19:40:00,1.35860,1.35864,1.35854,1.35862,110
2014-01-09 19:45:00,1.35860,1.35881,1.35855,1.35876,150
2014-01-09 19:50:00,1.35875,1.35902,1.35874,1.35893,93
2014-01-09 19:55:00,1.35894,1.35926,1.35889,1.35904,194
2014-01-09 20:00:00,1.35904,1.35918,1.35881,1.35884,207
2014-01-09 20:05:00,1.35884,1.35903,1.35877,1.35890,158
2014-01-09 20:10:00,1.35892,1.35925,1.35891,1.35924,111
2014-01-09 20:15:00,1.35922,1.35985,1.35920,1.35979,423
2014-01-09 20:20:00,1.35979,1.36067,1.35964,1.36028,549
2014-01-09 20:25:00,1.36026,1.36093,1.36012,1.36093,317
2014-01-09 20:30:00,1.36091,1.36110,1.36030,1.36032,393
2014-01-09 20:35:00,1.36034,1.36092,1.36032,1.36070,189
2014-01-09 20:40:00,1.36069,1.36069,1.36040,1.36052,127
2014-01-09 20:45:00,1.36054,1.36090,1.36050,1.36082,264
2014-01-09 20:50:00,1.36082,1.36088,1.36052,1.36072,156
2014-01-09 20:55:00,1.36075,1.36094,1.36036,1.36044,187
2014-01-09 21:00:00,1.36044,1.36086,1.36044,1.36054,181
2014-01-09 21:05:00,1.36052,1.36056,1.36040,1.36040,74
2014-01-09 21:10:00,1.36040,1.36054,1.36024,1.36044,169
2014-01-09 21:15:00,1.36044,1.36049,1.36033,1.36043,82
2014-01-09 21:20:00,1.36043,1.36064,1.36041,1.36046,100
2014-01-09 21:25:00,1.36044,1.36052,1.36042,1.36046,63
2014-01-09 21:30:00,1.36045,1.36060,1.36045,1.36052,73
2014-01-09 21:35:00,1.36051,1.36109,1.36051,1.36091,368
2014-01-09 21:40:00,1.36094,1.36108,1.36089,1.36108,197
2014-01-09 21:45:00,1.36108,1.36108,1.36050,1.36072,203
2014-01-09 21:50:00,1.36072,1.36080,1.36048,1.36054,153
2014-01-09 21:55:00,1.36052,1.36088,1.36027,1.36082,240
2014-01-09 22:00:00,1.36080,1.36098,1.36062,1.36080,126
2014-01-09 22:05:00,1.36074,1.36080,1.36053,1.36062,82
2014-01-09 22:10:00,1.36062,1.36071,1.36052,1.36060,93
2014-01-09 22:15:00,1.36060,1.36066,1.36030,1.36063,146
2014-01-09 22:20:00,1.36059,1.36063,1.36050,1.36050,72
2014-01-09 22:25:00,1.36048,1.36075,1.36046,1.36058,136
2014-01-09 22:30:00,1.36058,1.36058,1.36052,1.36053,40
2014-01-09 22:35:00,1.36057,1.36062,1.36024,1.36050,134
2014-01-09 22:40:00,1.36050,1.36050,1.36026,1.36026,41
2014-01-09 22:45:00,1.36026,1.36032,1.36022,1.36024,49
2014-01-09 22:50:00,1.36022,1.36022,1.36012,1.36014,29
2014-01-09 22:55:00,1.36016,1.36022,1.36012,1.36017,48
2014-01-10 07:00:00,1.36101,1.36142,1.36098,1.36132,201
2014-01-10 07:05:00,1.36130,1.36158,1.36118,1.36148,171
2014-01-10 07:10:00,1.36146,1.36148,1.36123,1.36125,112
2014-01-10 07:15:00,1.36125,1.36146,1.36124,1.36144,121
2014-01-10 07:20:00,1.36144,1.36150,1.36122,1.36130,91
2014-01-10 07:25:00,1.36130,1.36132,1.36098,1.36101,121
2014-01-10 07:30:00,1.36100,1.36104,1.36082,1.36102,134
2014-01-10 07:35:00,1.36102,1.36110,1.36052,1.36056,216
2014-01-10 07:40:00,1.36056,1.36114,1.36051,1.36106,204
2014-01-10 07:45:00,1.36104,1.36134,1.36072,1.36074,263
2014-01-10 07:50:00,1.36073,1.36083,1.36064,1.36074,124
2014-01-10 07:55:00,1.36076,1.36131,1.36072,1.36124,279
2014-01-10 08:00:00,1.36124,1.36128,1.36072,1.36077,256
2014-01-10 08:05:00,1.36077,1.36082,1.36038,1.36064,276
2014-01-10 08:10:00,1.36062,1.36104,1.36054,1.36104,138
2014-01-10 08:15:00,1.36106,1.36138,1.36084,1.36111,404
2014-01-10 08:20:00,1.36111,1.36114,1.36087,1.36104,247
2014-01-10 08:25:00,1.36102,1.36120,1.36086,1.36105,207
2014-01-10 08:30:00,1.36104,1.36119,1.36084,1.36092,206
2014-01-10 08:35:00,1.36092,1.36108,1.36072,1.36076,270
2014-01-10 08:40:00,1.36076,1.36102,1.36063,1.36068,175
2014-01-10 08:45:00,1.36068,1.36100,1.36068,1.36095,197
2014-01-10 08:50:00,1.36093,1.36103,1.36014,1.36029,342
2014-01-10 08:55:00,1.36030,1.36058,1.36007,1.36058,301
2014-01-10 09:00:00,1.36060,1.36060,1.36018,1.36033,247
2014-01-10 09:05:00,1.36032,1.36050,1.36012,1.36030,269
2014-01-10 09:10:00,1.36032,1.36033,1.36013,1.36032,94
2014-01-10 09:15:00,1.36032,1.36062,1.36032,1.36040,254
2014-01-10 09:20:00,1.36043,1.36051,1.36016,1.36026,185
2014-01-10 09:25:00,1.36027,1.36042,1.36020,1.36042,195
2014-01-10 09:30:00,1.36044,1.36073,1.36016,1.36032,447
2014-01-10 09:35:00,1.36030,1.36042,1.36015,1.36036,232
2014-01-10 09:40:00,1.36034,1.36046,1.36023,1.36034,210
2014-01-10 09:45:00,1.36034,1.36042,1.35981,1.35984,294
2014-01-10 09:50:00,1.35984,1.35987,1.35950,1.35950,302
2014-01-10 09:55:00,1.35948,1.35988,1.35938,1.35982,320
2014-01-10 10:00:00,1.35983,1.35992,1.35953,1.35972,287
2014-01-10 10:05:00,1.35972,1.35994,1.35972,1.35992,148
2014-01-10 10:10:00,1.35992,1.36003,1.35904,1.35926,389
2014-01-10 10:15:00,1.35928,1.35932,1.35886,1.35921,370
2014-01-10 10:20:00,1.35923,1.35944,1.35911,1.35930,221
2014-01-10 10:25:00,1.35930,1.35938,1.35908,1.35924,193
2014-01-10 10:30:00,1.35925,1.35944,1.35914,1.35940,102
2014-01-10 10:35:00,1.35940,1.35942,1.35933,1.35940,137
2014-01-10 10:40:00,1.35940,1.35943,1.35931,1.35935,51
2014-01-10 10:45:00,1.35936,1.35941,1.35921,1.35935,159
2014-01-10 10:50:00,1.35938,1.35950,1.35933,1.35944,115
2014-01-10 10:55:00,1.35944,1.35946,1.35902,1.35906,192
2014-01-10 11:00:00,1.35906,1.35932,1.35896,1.35912,174
2014-01-10 11:05:00,1.35910,1.35934,1.35902,1.35924,144
2014-01-10 11:10:00,1.35926,1.35946,1.35923,1.35944,136
2014-01-10 11:15:00,1.35946,1.35977,1.35932,1.35944,255
2014-01-10 11:20:00,1.35946,1.35970,1.35944,1.35951,298
2014-01-10 11:25:00,1.35951,1.35982,1.35944,1.35982,178
2014-01-10 11:30:00,1.35984,1.36006,1.35974,1.35992,219
2014-01-10 11:35:00,1.35992,1.35992,1.35974,1.35984,140
2014-01-10 11:40:00,1.35984,1.36001,1.35972,1.35998,126
2014-01-10 11:45:00,1.35996,1.35998,1.35943,1.35982,243
2014-01-10 11:50:00,1.35984,1.35984,1.35948,1.35952,231
2014-01-10 11:55:00,1.35954,1.35984,1.35950,1.35960,263
2014-01-10 12:00:00,1.35964,1.35984,1.35954,1.35970,280
2014-01-10 12:05:00,1.35970,1.35974,1.35944,1.35966,176
2014-01-10 12:10:00,1.35966,1.35968,1.35905,1.35914,236
2014-01-10 12:15:00,1.35914,1.35923,1.35872,1.35890,330
2014-01-10 12:20:00,1.35889,1.35946,1.35885,1.35945,147
2014-01-10 12:25:00,1.35944,1.35956,1.35935,1.35950,209
2014-01-10 12:30:00,1.35951,1.35958,1.35945,1.35957,110
2014-01-10 12:35:00,1.35956,1.35966,1.35923,1.35932,217
2014-01-10 12:40:00,1.35932,1.35941,1.35900,1.35933,192
2014-01-10 12:45:00,1.35934,1.35940,1.35921,1.35938,159
2014-01-10 12:50:00,1.35940,1.35943,1.35910,1.35926,114
2014-01-10 12:55:00,1.35924,1.35938,1.35881,1.35899,328
2014-01-10 13:00:00,1.35898,1.35912,1.35892,1.35904,266
2014-01-10 13:05:00,1.35903,1.35906,1.35852,1.35853,461
2014-01-10 13:10:00,1.35853,1.35894,1.35848,1.35859,456
2014-01-10 13:15:00,1.35860,1.35870,1.35833,1.35870,411
2014-01-10 13:20:00,1.35869,1.35879,1.35856,1.35876,291
2014-01-10 13:25:00,1.35875,1.35883,1.35714,1.35749,1073
2014-01-10 13:30:00,1.35746,1.36644,1.35746,1.36592,5238
2014-01-10 13:35:00,1.36595,1.36610,1.36323,1.36334,3396
2014-01-10 13:40:00,1.36334,1.36395,1.36231,1.36339,2435
2014-01-10 13:45:00,1.36338,1.36413,1.36296,1.36357,1791
2014-01-10 13:50:00,1.36355,1.36492,1.36329,1.36447,1791
2014-01-10 13:55:00,1.36450,1.36550,1.36343,1.36370,1529
2014-01-10 14:00:00,1.36370,1.36458,1.36272,1.36312,1422
2014-01-10 14:05:00,1.36311,1.36372,1.36258,1.36303,1389
2014-01-10 14:10:00,1.36306,1.36413,1.36242,1.36364,1288
2014-01-10 14:15:00,1.36363,1.36470,1.36363,1.36422,1280
2014-01-10 14:20:00,1.36422,1.36464,1.36369,1.36369,703
2014-01-10 14:25:00,1.36371,1.36382,1.36338,1.36370,540
2014-01-10 14:30:00,1.36370,1.36440,1.36356,1.36431,577
2014-01-10 14:35:00,1.36430,1.36494,1.36404,1.36446,753
2014-01-10 14:40:00,1.36444,1.36544,1.36401,1.36498,1096
2014-01-10 14:45:00,1.36500,1.36644,1.36474,1.36617,1340
2014-01-10 14:50:00,1.36617,1.36718,1.36558,1.36706,1583
2014-01-10 14:55:00,1.36706,1.36792,1.36696,1.36744,1397
2014-01-10 15:00:00,1.36744,1.36834,1.36744,1.36814,1297
2014-01-10 15:05:00,1.36812,1.36874,1.36762,1.36774,1385
2014-01-10 15:10:00,1.36772,1.36846,1.36706,1.36708,1123
2014-01-10 15:15:00,1.36710,1.36783,1.36698,1.36752,1095
2014-01-10 15:20:00,1.36754,1.36780,1.36694,1.36742,849
2014-01-10 15:25:00,1.36742,1.36855,1.36708,1.36726,998
2014-01-10 15:30:00,1.36727,1.36784,1.36718,1.36748,606
2014-01-10 15:35:00,1.36749,1.36791,1.36732,1.36744,549
2014-01-10 15:40:00,1.36744,1.36769,1.36735,1.36750,428
2014-01-10 15:45:00,1.36752,1.36810,1.36752,1.36806,494
2014-01-10 15:50:00,1.36806,1.36836,1.36783,1.36798,431
2014-01-10 15:55:00,1.36800,1.36820,1.36696,1.36724,695
2014-01-10 16:00:00,1.36726,1.36758,1.36724,1.36727,443
2014-01-10 16:05:00,1.36726,1.36739,1.36708,1.36734,321
2014-01-10 16:10:00,1.36735,1.36756,1.36678,1.36683,432
2014-01-10 16:15:00,1.36681,1.36716,1.36666,1.36692,335
2014-01-10 16:20:00,1.36692,1.36695,1.36662,1.36680,312
2014-01-10 16:25:00,1.36680,1.36684,1.36650,1.36654,341
2014-01-10 16:30:00,1.36653,1.36686,1.36642,1.36654,303
2014-01-10 16:35:00,1.36652,1.36658,1.36618,1.36636,369
2014-01-10 16:40:00,1.36637,1.36668,1.36619,1.36664,356
2014-01-10 16:45:00,1.36664,1.36666,1.36638,1.36654,253
2014-01-10 16:50:00,1.36654,1.36654,1.36584,1.36612,346
2014-01-10 16:55:00,1.36610,1.36658,1.36610,1.36620,299
2014-01-10 17:00:00,1.36618,1.36664,1.36608,1.36654,389
2014-01-10 17:05:00,1.36656,1.36665,1.36608,1.36620,263
2014-01-10 17:10:00,1.36620,1.36637,1.36612,1.36628,194
2014-01-10 17:15:00,1.36630,1.36632,1.36564,1.36580,257
2014-01-10 17:20:00,1.36580,1.36606,1.36562,1.36568,191
2014-01-10 17:25:00,1.36568,1.36626,1.36564,1.36597,236
2014-01-10 17:30:00,1.36599,1.36616,1.36599,1.36602,132
2014-01-10 17:35:00,1.36602,1.36602,1.36576,1.36582,186
2014-01-10 17:40:00,1.36579,1.36627,1.36577,1.36612,162
2014-01-10 17:45:00,1.36612,1.36653,1.36612,1.36653,201
2014-01-10 17:50:00,1.36652,1.36666,1.36640,1.36650,173
2014-01-10 17:55:00,1.36652,1.36663,1.36613,1.36636,220
2014-01-10 18:00:00,1.36634,1.36674,1.36628,1.36668,224
2014-01-10 18:05:00,1.36665,1.36692,1.36647,1.36672,227
2014-01-10 18:10:00,1.36672,1.36720,1.36672,1.36702,234
2014-01-10 18:15:00,1.36702,1.36702,1.36668,1.36674,131
2014-01-10 18:20:00,1.36674,1.36700,1.36672,1.36690,103
2014-01-10 18:25:00,1.36690,1.36694,1.36646,1.36652,129
2014-01-10 18:30:00,1.36651,1.36662,1.36590,1.36646,312
2014-01-10 18:35:00,1.36645,1.36670,1.36636,1.36664,110
2014-01-10 18:40:00,1.36664,1.36686,1.36658,1.36682,154
2014-01-10 18:45:00,1.36682,1.36699,1.36670,1.36680,161
2014-01-10 18:50:00,1.36679,1.36683,1.36662,1.36662,123
2014-01-10 18:55:00,1.36663,1.36712,1.36662,1.36709,241
2014-01-10 19:00:00,1.36709,1.36729,1.36684,1.36702,167
2014-01-10 19:05:00,1.36700,1.36715,1.36662,1.36690,215
2014-01-10 19:10:00,1.36688,1.36708,1.36685,1.36708,125
2014-01-10 19:15:00,1.36709,1.36734,1.36706,1.36732,140
2014-01-10 19:20:00,1.36733,1.36738,1.36707,1.36707,150
2014-01-10 19:25:00,1.36710,1.36749,1.36707,1.36728,219
2014-01-10 19:30:00,1.36728,1.36728,1.36712,1.36716,96
2014-01-10 19:35:00,1.36714,1.36732,1.36707,1.36714,199
2014-01-10 19:40:00,1.36716,1.36716,1.36677,1.36682,164
2014-01-10 19:45:00,1.36682,1.36712,1.36673,1.36708,143
2014-01-10 19:50:00,1.36704,1.36704,1.36662,1.36664,129
2014-01-10 19:55:00,1.36664,1.36664,1.36592,1.36604,399
2014-01-10 20:00:00,1.36606,1.36612,1.36588,1.36596,207
2014-01-10 20:05:00,1.36598,1.36626,1.36598,1.36612,140
2014-01-10 20:10:00,1.36613,1.36631,1.36600,1.36631,142
2014-01-10 20:15:00,1.36630,1.36680,1.36628,1.36677,248
2014-01-10 20:20:00,1.36676,1.36676,1.36632,1.36632,172
2014-01-10 20:25:00,1.36632,1.36680,1.36626,1.36656,255
2014-01-10 20:30:00,1.36656,1.36659,1.36628,1.36635,171
2014-01-10 20:35:00,1.36636,1.36664,1.36631,1.36658,126
2014-01-10 20:40:00,1.36659,1.36668,1.36636,1.36638,167
2014-01-10 20:45:00,1.36636,1.36644,1.36618,1.36644,126
2014-01-10 20:50:00,1.36644,1.36644,1.36612,1.36620,150
2014-01-10 20:55:00,1.36622,1.36654,1.36621,1.36650,202
2014-01-10 21:00:00,1.36650,1.36660,1.36642,1.36648,128
2014-01-10 21:05:00,1.36650,1.36665,1.36646,1.36662,81
2014-01-10 21:10:00,1.36664,1.36670,1.36640,1.36640,111
2014-01-10 21:15:00,1.36640,1.36670,1.36640,1.36666,89
2014-01-10 21:20:00,1.36666,1.36668,1.36632,1.36646,97
2014-01-10 21:25:00,1.36646,1.36646,1.36626,1.36634,65
2014-01-10 21:30:00,1.36634,1.36654,1.36630,1.36650,80
2014-01-10 21:35:00,1.36653,1.36664,1.36650,1.36660,73
2014-01-10 21:40:00,1.36660,1.36703,1.36650,1.36678,229
2014-01-10 21:45:00,1.36678,1.36697,1.36666,1.36690,109
2014-01-10 21:50:00,1.36690,1.36690,1.36630,1.36654,353
2014-01-10 21:55:00,1.36652,1.36702,1.36632,1.36702,337
2014-01-13 07:00:00,1.36706,1.36709,1.36665,1.36687,269
2014-01-13 07:05:00,1.36690,1.36733,1.36688,1.36714,194
2014-01-13 07:10:00,1.36714,1.36716,1.36704,1.36707,90
2014-01-13 07:15:00,1.36705,1.36722,1.36697,1.36708,119
2014-01-13 07:20:00,1.36709,1.36718,1.36687,1.36693,130
2014-01-13 07:25:00,1.36694,1.36733,1.36690,1.36733,146
2014-01-13 07:30:00,1.36735,1.36738,1.36718,1.36730,124
2014-01-13 07:35:00,1.36730,1.36758,1.36724,1.36740,170
2014-01-13 07:40:00,1.36740,1.36752,1.36718,1.36728,190
2014-01-13 07:45:00,1.36728,1.36746,1.36716,1.36730,133
2014-01-13 07:50:00,1.36730,1.36738,1.36714,1.36720,112
2014-01-13 07:55:00,1.36720,1.36754,1.36718,1.36754,135
2014-01-13 08:00:00,1.36752,1.36804,1.36744,1.36804,376
2014-01-13 08:05:00,1.36804,1.36812,1.36776,1.36792,225
2014-01-13 08:10:00,1.36792,1.36812,1.36784,1.36787,176
2014-01-13 08:15:00,1.36788,1.36788,1.36732,1.36772,360
2014-01-13 08:20:00,1.36772,1.36780,1.36739,1.36760,406
2014-01-13 08:25:00,1.36758,1.36758,1.36717,1.36718,341
2014-01-13 08:30:00,1.36722,1.36728,1.36660,1.36674,464
2014-01-13 08:35:00,1.36672,1.36686,1.36652,1.36670,338
2014-01-13 08:40:00,1.36670,1.36670,1.36625,1.36636,316
2014-01-13 08:45:00,1.36634,1.36636,1.36574,1.36582,498
2014-01-13 08:50:00,1.36581,1.36644,1.36576,1.36642,477
2014-01-13 08:55:00,1.36642,1.36674,1.36618,1.36669,447
2014-01-13 09:00:00,1.36666,1.36674,1.36642,1.36669,271
2014-01-13 09:05:00,1.36669,1.36680,1.36662,1.36673,185
2014-01-13 09:10:00,1.36674,1.36678,1.36636,1.36636,148
2014-01-13 09:15:00,1.36636,1.36638,1.36565,1.36574,245
